Mon Nov 13 07:26:03.554 2023 : CtMain::main processing for command=/ c 0 show 
Mon Nov 13 07:26:03.555 2023 : Entering LinuxControllerExplorer::explore 
Mon Nov 13 07:26:03.555 2023 : Entering LinuxControllerExplorer::getCtrlCount
Mon Nov 13 07:26:03.555 2023 : LinuxControllerExplorer::getCtrlCount _hDvr=4 _hDvrSwr =-1
Mon Nov 13 07:26:03.597 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.597 2023 : Drive deviceID=10 (PdDataMfi::doesPdContainFrnCfg) = 0
Mon Nov 13 07:26:03.597 2023 : Drive deviceID=11 (PdDataMfi::isPdMissing) value=0
Mon Nov 13 07:26:03.597 2023 : Drive deviceID=11 (PdDataMfi::PdInfo) retCode=0 
Mon Nov 13 07:26:03.597 2023 : Drive deviceID=11 (PdDataMfi::isDedicatedHSP) value=0 
Mon Nov 13 07:26:03.597 2023 : Entering AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.597 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.597 2023 : Exiting AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.597 2023 : VdDataMfi::getPrl targetId=0, PRL=0
Mon Nov 13 07:26:03.597 2023 : Entering RmDataMfi::getPdListInLd
Mon Nov 13 07:26:03.597 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.597 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.597 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.597 2023 : Entering MfiData::getMrCfgData
Mon Nov 13 07:26:03.597 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.597 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.597 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.597 2023 : Exiting RmDataMfi::getPdListInLd
Mon Nov 13 07:26:03.597 2023 : Drive deviceID=10 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.597 2023 : Drive deviceID=11 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.597 2023 : Drive deviceID=11 (PdDataMfi::getPdConfigInfo) DG=0 span=0 arm=1
Mon Nov 13 07:26:03.597 2023 : Drive deviceID=11 (PdDataMfi::getSATAPDRevision) 
Mon Nov 13 07:26:03.597 2023 : Drive deviceID=11 (PdDataMfi::getSATAIdentifyData) 
Mon Nov 13 07:26:03.598 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.598 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.598 2023 : Drive deviceID=11 (PdDataMfi::getProgress) 
Mon Nov 13 07:26:03.598 2023 : LinuxMfiDataProvider::fireIoctl DCMD=2060000 mbox.w[0]=b mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.598 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.598 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.598 2023 : Drive deviceID=11 (PdDataMfi::doesPdContainFrnCfg) = 0
Mon Nov 13 07:26:03.598 2023 : Drive deviceID=18 (PdDataMfi::isPdMissing) value=0
Mon Nov 13 07:26:03.598 2023 : Drive deviceID=18 (PdDataMfi::PdInfo) retCode=0 
Mon Nov 13 07:26:03.598 2023 : Drive deviceID=18 (PdDataMfi::isDedicatedHSP) value=0 
Mon Nov 13 07:26:03.598 2023 : Entering AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.598 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.598 2023 : Exiting AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.598 2023 : VdDataMfi::getPrl targetId=0, PRL=0
Mon Nov 13 07:26:03.598 2023 : Entering RmDataMfi::getPdListInLd
Mon Nov 13 07:26:03.598 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.598 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.598 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.598 2023 : Entering MfiData::getMrCfgData
Mon Nov 13 07:26:03.598 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.598 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.598 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.598 2023 : Exiting RmDataMfi::getPdListInLd
Mon Nov 13 07:26:03.598 2023 : Drive deviceID=10 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.598 2023 : Drive deviceID=11 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.598 2023 : Drive deviceID=18 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.598 2023 : Drive deviceID=18 (PdDataMfi::getPdConfigInfo) DG=0 span=0 arm=2
Mon Nov 13 07:26:03.598 2023 : Drive deviceID=18 (PdDataMfi::getSATAPDRevision) 
Mon Nov 13 07:26:03.598 2023 : Drive deviceID=18 (PdDataMfi::getSATAIdentifyData) 
Mon Nov 13 07:26:03.599 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.599 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.599 2023 : Drive deviceID=18 (PdDataMfi::getProgress) 
Mon Nov 13 07:26:03.599 2023 : LinuxMfiDataProvider::fireIoctl DCMD=2060000 mbox.w[0]=12 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.599 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.599 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.599 2023 : Drive deviceID=18 (PdDataMfi::doesPdContainFrnCfg) = 0
Mon Nov 13 07:26:03.599 2023 : Drive deviceID=16 (PdDataMfi::isPdMissing) value=0
Mon Nov 13 07:26:03.599 2023 : Drive deviceID=16 (PdDataMfi::PdInfo) retCode=0 
Mon Nov 13 07:26:03.599 2023 : Drive deviceID=16 (PdDataMfi::isDedicatedHSP) value=0 
Mon Nov 13 07:26:03.599 2023 : Entering AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.599 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.599 2023 : Exiting AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.599 2023 : VdDataMfi::getPrl targetId=0, PRL=0
Mon Nov 13 07:26:03.599 2023 : Entering RmDataMfi::getPdListInLd
Mon Nov 13 07:26:03.599 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.599 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.599 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.599 2023 : Entering MfiData::getMrCfgData
Mon Nov 13 07:26:03.599 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.599 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.599 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.599 2023 : Exiting RmDataMfi::getPdListInLd
Mon Nov 13 07:26:03.599 2023 : Drive deviceID=10 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.599 2023 : Drive deviceID=11 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.599 2023 : Drive deviceID=18 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.599 2023 : Drive deviceID=16 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.599 2023 : Drive deviceID=16 (PdDataMfi::getPdConfigInfo) DG=0 span=0 arm=3
Mon Nov 13 07:26:03.599 2023 : Drive deviceID=16 (PdDataMfi::getSATAPDRevision) 
Mon Nov 13 07:26:03.599 2023 : Drive deviceID=16 (PdDataMfi::getSATAIdentifyData) 
Mon Nov 13 07:26:03.600 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.600 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.600 2023 : Drive deviceID=16 (PdDataMfi::getProgress) 
Mon Nov 13 07:26:03.600 2023 : LinuxMfiDataProvider::fireIoctl DCMD=2060000 mbox.w[0]=10 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.600 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.600 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.600 2023 : Drive deviceID=16 (PdDataMfi::doesPdContainFrnCfg) = 0
Mon Nov 13 07:26:03.600 2023 : Drive deviceID=20 (PdDataMfi::isPdMissing) value=0
Mon Nov 13 07:26:03.600 2023 : Drive deviceID=20 (PdDataMfi::PdInfo) retCode=0 
Mon Nov 13 07:26:03.600 2023 : Drive deviceID=20 (PdDataMfi::isDedicatedHSP) value=0 
Mon Nov 13 07:26:03.600 2023 : Entering AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.600 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.600 2023 : Exiting AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.600 2023 : VdDataMfi::getPrl targetId=0, PRL=0
Mon Nov 13 07:26:03.600 2023 : Entering RmDataMfi::getPdListInLd
Mon Nov 13 07:26:03.600 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.600 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.600 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.600 2023 : Entering MfiData::getMrCfgData
Mon Nov 13 07:26:03.600 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.600 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.600 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.600 2023 : Exiting RmDataMfi::getPdListInLd
Mon Nov 13 07:26:03.600 2023 : Drive deviceID=10 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.600 2023 : Drive deviceID=11 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.600 2023 : Drive deviceID=18 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.600 2023 : Drive deviceID=16 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.600 2023 : Drive deviceID=20 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.600 2023 : Drive deviceID=20 (PdDataMfi::getPdConfigInfo) DG=0 span=0 arm=4
Mon Nov 13 07:26:03.600 2023 : Drive deviceID=20 (PdDataMfi::getSATAPDRevision) 
Mon Nov 13 07:26:03.600 2023 : Drive deviceID=20 (PdDataMfi::getSATAIdentifyData) 
Mon Nov 13 07:26:03.601 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.601 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.601 2023 : Drive deviceID=20 (PdDataMfi::getProgress) 
Mon Nov 13 07:26:03.601 2023 : LinuxMfiDataProvider::fireIoctl DCMD=2060000 mbox.w[0]=14 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.601 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.601 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.601 2023 : Drive deviceID=20 (PdDataMfi::doesPdContainFrnCfg) = 0
Mon Nov 13 07:26:03.601 2023 : Drive deviceID=21 (PdDataMfi::isPdMissing) value=0
Mon Nov 13 07:26:03.601 2023 : Drive deviceID=21 (PdDataMfi::PdInfo) retCode=0 
Mon Nov 13 07:26:03.601 2023 : Drive deviceID=21 (PdDataMfi::isDedicatedHSP) value=0 
Mon Nov 13 07:26:03.601 2023 : Entering AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.601 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.601 2023 : Exiting AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.601 2023 : VdDataMfi::getPrl targetId=0, PRL=0
Mon Nov 13 07:26:03.601 2023 : Entering RmDataMfi::getPdListInLd
Mon Nov 13 07:26:03.601 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.601 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.601 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.601 2023 : Entering MfiData::getMrCfgData
Mon Nov 13 07:26:03.601 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.601 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.601 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.601 2023 : Exiting RmDataMfi::getPdListInLd
Mon Nov 13 07:26:03.601 2023 : Drive deviceID=10 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.601 2023 : Drive deviceID=11 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.601 2023 : Drive deviceID=18 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.601 2023 : Drive deviceID=16 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.601 2023 : Drive deviceID=20 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.601 2023 : Drive deviceID=21 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.601 2023 : Drive deviceID=21 (PdDataMfi::getPdConfigInfo) DG=0 span=0 arm=5
Mon Nov 13 07:26:03.601 2023 : Drive deviceID=21 (PdDataMfi::getSATAPDRevision) 
Mon Nov 13 07:26:03.601 2023 : Drive deviceID=21 (PdDataMfi::getSATAIdentifyData) 
Mon Nov 13 07:26:03.602 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.602 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.602 2023 : Drive deviceID=21 (PdDataMfi::getProgress) 
Mon Nov 13 07:26:03.602 2023 : LinuxMfiDataProvider::fireIoctl DCMD=2060000 mbox.w[0]=15 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.602 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.602 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.602 2023 : Drive deviceID=21 (PdDataMfi::doesPdContainFrnCfg) = 0
Mon Nov 13 07:26:03.602 2023 : Drive deviceID=19 (PdDataMfi::isPdMissing) value=0
Mon Nov 13 07:26:03.602 2023 : Drive deviceID=19 (PdDataMfi::PdInfo) retCode=0 
Mon Nov 13 07:26:03.602 2023 : Drive deviceID=19 (PdDataMfi::isDedicatedHSP) value=0 
Mon Nov 13 07:26:03.602 2023 : Entering AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.602 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.602 2023 : Exiting AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.602 2023 : VdDataMfi::getPrl targetId=0, PRL=0
Mon Nov 13 07:26:03.602 2023 : Entering RmDataMfi::getPdListInLd
Mon Nov 13 07:26:03.602 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.602 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.602 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.602 2023 : Entering MfiData::getMrCfgData
Mon Nov 13 07:26:03.602 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.602 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.602 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.602 2023 : Exiting RmDataMfi::getPdListInLd
Mon Nov 13 07:26:03.602 2023 : Drive deviceID=10 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.602 2023 : Drive deviceID=11 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.602 2023 : Drive deviceID=18 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.602 2023 : Drive deviceID=16 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.602 2023 : Drive deviceID=20 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.602 2023 : Drive deviceID=21 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.602 2023 : Drive deviceID=19 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.602 2023 : Drive deviceID=19 (PdDataMfi::getPdConfigInfo) DG=0 span=0 arm=6
Mon Nov 13 07:26:03.602 2023 : Drive deviceID=19 (PdDataMfi::getSATAPDRevision) 
Mon Nov 13 07:26:03.602 2023 : Drive deviceID=19 (PdDataMfi::getSATAIdentifyData) 
Mon Nov 13 07:26:03.603 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.603 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.603 2023 : Drive deviceID=19 (PdDataMfi::getProgress) 
Mon Nov 13 07:26:03.603 2023 : LinuxMfiDataProvider::fireIoctl DCMD=2060000 mbox.w[0]=13 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.603 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.603 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.603 2023 : Drive deviceID=19 (PdDataMfi::doesPdContainFrnCfg) = 0
Mon Nov 13 07:26:03.603 2023 : Drive deviceID=17 (PdDataMfi::isPdMissing) value=0
Mon Nov 13 07:26:03.603 2023 : Drive deviceID=17 (PdDataMfi::PdInfo) retCode=0 
Mon Nov 13 07:26:03.603 2023 : Drive deviceID=17 (PdDataMfi::isDedicatedHSP) value=0 
Mon Nov 13 07:26:03.603 2023 : Entering AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.603 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.603 2023 : Exiting AdapterDataMfi::isEnhancedRaid1Esupported
Mon Nov 13 07:26:03.603 2023 : VdDataMfi::getPrl targetId=0, PRL=0
Mon Nov 13 07:26:03.603 2023 : Entering RmDataMfi::getPdListInLd
Mon Nov 13 07:26:03.603 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.603 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.603 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.603 2023 : Entering MfiData::getMrCfgData
Mon Nov 13 07:26:03.603 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.603 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.603 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.603 2023 : Exiting RmDataMfi::getPdListInLd
Mon Nov 13 07:26:03.603 2023 : Drive deviceID=10 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.603 2023 : Drive deviceID=11 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.603 2023 : Drive deviceID=18 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.603 2023 : Drive deviceID=16 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.603 2023 : Drive deviceID=20 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.603 2023 : Drive deviceID=21 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.603 2023 : Drive deviceID=19 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.603 2023 : Drive deviceID=17 (PdDataMfi::isPdEpd)  value=0 
Mon Nov 13 07:26:03.603 2023 : Drive deviceID=17 (PdDataMfi::getPdConfigInfo) DG=0 span=0 arm=7
Mon Nov 13 07:26:03.603 2023 : Drive deviceID=17 (PdDataMfi::getSATAPDRevision) 
Mon Nov 13 07:26:03.603 2023 : Drive deviceID=17 (PdDataMfi::getSATAIdentifyData) 
Mon Nov 13 07:26:03.604 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.604 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.604 2023 : Drive deviceID=17 (PdDataMfi::getProgress) 
Mon Nov 13 07:26:03.604 2023 : LinuxMfiDataProvider::fireIoctl DCMD=2060000 mbox.w[0]=11 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.604 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.604 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.604 2023 : Drive deviceID=17 (PdDataMfi::doesPdContainFrnCfg) = 0
Mon Nov 13 07:26:03.604 2023 : VdDataMfi::isVolumeEPD ID=0 epd=0
Mon Nov 13 07:26:03.604 2023 : Entering SwCtPrCp::getMissingDrvTable
Mon Nov 13 07:26:03.604 2023 : Entering MfiData::getMrCfgData
Mon Nov 13 07:26:03.604 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.604 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.604 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.604 2023 : Entering AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.604 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.604 2023 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Mon Nov 13 07:26:03.604 2023 : SwCtPrCp::getMissingDrvTable total missing PDs=0
Mon Nov 13 07:26:03.604 2023 : Entering SwCtPrCp::getVDInfoTable
Mon Nov 13 07:26:03.604 2023 : Entering AdapterDataMfi::getOem
Mon Nov 13 07:26:03.604 2023 : LinuxMfiDataProvider::fireIoctl DCMD=10e8481 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.604 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.604 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.604 2023 : Exiting AdapterDataMfi::getOem
Mon Nov 13 07:26:03.604 2023 : VdDataMfi::isVolumeEPD ID=0 epd=0
Mon Nov 13 07:26:03.604 2023 : Entering AdapterDataMfi::getOem
Mon Nov 13 07:26:03.604 2023 : LinuxMfiDataProvider::fireIoctl DCMD=10e8481 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.604 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.604 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.604 2023 : Exiting AdapterDataMfi::getOem
Mon Nov 13 07:26:03.604 2023 : VdDataMfi::isVolumeEPD ID=0 epd=0
Mon Nov 13 07:26:03.604 2023 : VdDataMfi::getDgIndex targetId=0, dgNum =-289984241
Mon Nov 13 07:26:03.604 2023 : VdDataMfi::getVdInfo displaying VD ID=0/0 
Mon Nov 13 07:26:03.604 2023 : VdDataMfi::getPrl targetId=0, PRL=0
Mon Nov 13 07:26:03.604 2023 : VdDataMfi::getSpanDepth targetId=0, spanDepth=1
Mon Nov 13 07:26:03.604 2023 : VdDataMfi::getRAIDLvl ID=0 prl=0, spanDepth=1
Mon Nov 13 07:26:03.604 2023 : Entering AdapterDataMfi::isTreatR1EAsR10
Mon Nov 13 07:26:03.604 2023 : Entering AdapterDataMfi::getMFCdata
Mon Nov 13 07:26:03.604 2023 : Exiting AdapterDataMfi::isTreatR1EAsR10
Mon Nov 13 07:26:03.604 2023 : VdDataMfi::getSSCDType ID=0 nSSCDType=0 
Mon Nov 13 07:26:03.604 2023 : VdDataMfi::isVdSSCD ID=0 isSSCD=0
Mon Nov 13 07:26:03.604 2023 : VdDataMfi::getState targetId=0, state=3
Mon Nov 13 07:26:03.604 2023 : VdDataMfi::getConsistentState targetId=0, state=1
Mon Nov 13 07:26:03.604 2023 : VdDataMfi::getDefaultCachePolicy targetId=0, currentCachePolicy=4
Mon Nov 13 07:26:03.604 2023 : VdDataMfi::getMrLdInfo targetId=0
Mon Nov 13 07:26:03.604 2023 : LinuxMfiDataProvider::fireIoctl DCMD=3020000 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0

Mon Nov 13 07:26:03.605 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.605 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.605 2023 : VdDataMfi::getMrLdProperties targetId=0
Mon Nov 13 07:26:03.605 2023 : VdDataMfi::getMrLdInfo targetId=0
Mon Nov 13 07:26:03.605 2023 : LinuxMfiDataProvider::fireIoctl DCMD=3020000 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Mon Nov 13 07:26:03.605 2023 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Mon Nov 13 07:26:03.605 2023 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=19
Mon Nov 13 07:26:03.605 2023 : VdDataMfi::getMrLdProperties targetId=0
Mon Nov 13 07:26:03.605 2023 : Entering AdapterDataMfi::isSSCSupported
Mon Nov 13 07:26:03.605 2023 : Entering AdapterDataMfi::getCtlrInfo
Mon Nov 13 07:26:03.605 2023 : Exiting AdapterDataMfi::isSSCSupported
Mon Nov 13 07:26:03.605 2023 : Entering AdapterDataMfi::getCcSchedMode
Mon Nov 13 07:26:03.605 2023 : Entering AdapterDataMfi::getCcScProperties
Mon Nov 13 07:26:03.605 2023 : LinuxMfiDataProvider::fireIoctl DCMD=1140200 mbox.w[0]=1 mbox.w[1]=0 mbox.w[2]=0
